pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
China,Website,Mayorista,Hombre,Juguetes,Isoodon obesulus,2020.0,C4 2020,118339.76,13658,26.05,30824.46,87515.30
China,MercadoLibre,De proximidad,Adultos,Juguetes,Isoodon obesulus,2020.0,C4 2020,165507.92,9942,72.02,119191.09,46316.83
China,Especial,Especializado,Hombre,Lentes,Cyrtodactylus louisiadensis,2020.0,C4 2020,130713.79,12659,49.38,64541.24,66172.55
China,Especial,Mayorista,Mujer,Accesorios,Butorides striatus,2020.0,C4 2020,93420.52,11246,68.59,64073.72,29346.80
China,Mail,Mayorista,Hombre,Lentes,Mazama gouazoubira,2020.0,C4 2020,182150.16,3317,34.86,63488.57,118661.59
China,Representante,Hipermercado,Unisex,Vestimenta,Phylurus milli,2020.0,C4 2020,106419.08,11928,71.48,76073.39,30345.69
China,Mail,Mayorista,Adultos,Calzado,Myiarchus tuberculifer,2020.0,C4 2020,152595.40,7477,61.32,93565.91,59029.49
China,Website,Grandes Almacenes,Hombre,Calzado,Hyaena brunnea,2020.0,C4 2020,129349.63,16432,28.40,36740.20,92609.43
China,Especial,Grandes Almacenes,Hombre,Lentes,Megaderma spasma,2020.0,C4 2020,101725.53,12986,40.85,41559.96,60165.57
China,Mail,Grandes Almacenes,Mascotas,Lentes,Lycaon pictus,2020.0,C4 2020,121454.51,14503,39.95,48521.72,72932.79
China,Website,Mayorista,Infantil,Lentes,Cyrtodactylus louisiadensis,2020.0,C4 2020,97972.24,1217,31.70,31053.19,66919.05
China,Mail,De proximidad,Unisex,Vestimenta,Falco mexicanus,2020.0,C4 2020,168462.69,1342,24.70,41609.43,126853.26
China,Representante,Hipermercado,Mujer,Vestimenta,Dusicyon thous,2020.0,C4 2020,155297.60,15029,49.30,76567.64,78729.96
China,Mail,Hipermercado,Hombre,Calzado,Ovis canadensis,2020.0,C4 2020,148639.37,16866,38.83,57721.61,90917.76
China,Representante,Hipermercado,Mascotas,Vestimenta,Platalea leucordia,2020.0,C4 2020,144682.74,750,55.69,80580.59,64102.15
China,Website,Grandes Almacenes,Unisex,Calzado,Myiarchus tuberculifer,2020.0,C4 2020,184815.64,6864,47.33,87465.51,97350.13
China,Mail,Mayorista,Hombre,Accesorios,Anthropoides paradisea,2020.0,C4 2020,153998.01,9438,33.90,52206.38,101791.63
China,Mail,Hipermercado,Hombre,Calzado,Colaptes campestroides,2020.0,C4 2020,184079.08,7729,60.02,110490.94,73588.14
China,Mail,Hipermercado,Mujer,Juguetes,Eudyptula minor,2020.0,C4 2020,91435.20,13951,32.98,30158.19,61277.01
China,Teléfono,De proximidad,Hombre,Lentes,Lycaon pictus,2020.0,C4 2020,167380.50,3389,42.11,70487.47,96893.03
China,Teléfono,Especializado,Mujer,Accesorios,Spermophilus parryii,2020.0,C4 2020,161382.55,12688,44.17,71277.95,90104.60
China,Representante,Mayorista,Mujer,Joyas,Macropus rufogriseus,2020.0,C4 2020,148025.62,7572,50.58,74874.11,73151.51
China,Representante,Grandes Almacenes,Hombre,Calzado,Hymenolaimus malacorhynchus,2020.0,C4 2020,163177.31,10217,35.75,58328.92,104848.39
China,Website,Grandes Almacenes,Unisex,Calzado,Ovis canadensis,2020.0,C4 2020,134639.77,11088,31.30,42141.99,92497.78
China,Teléfono,Hipermercado,Adultos,Juguetes,Hyaena hyaena,2020.0,C4 2020,170281.03,3293,52.56,89494.58,80786.45
China,Especial,De proximidad,Mascotas,Accesorios,Sus scrofa,2020.0,C4 2020,146001.49,11279,62.04,90574.86,55426.63
China,Especial,De proximidad,Mascotas,Accesorios,Lamprotornis nitens,2020.0,C4 2020,101266.38,12636,58.15,58886.02,42380.36
China,Website,Mayorista,Unisex,Juguetes,Hyaena hyaena,2020.0,C4 2020,141657.33,14293,35.33,50042.12,91615.21
China,Mail,De proximidad,Unisex,Calzado,Dendrocygna viduata,2020.0,C4 2020,111756.79,15715,28.31,31636.42,80120.37
China,Mail,De proximidad,Hombre,Calzado,unavailable,2020.0,C4 2020,175312.03,3947,65.12,114169.41,61142.62
China,MercadoLibre,Mayorista,Unisex,Calzado,Hymenolaimus malacorhynchus,2020.0,C4 2020,95617.32,15675,54.39,52006.92,43610.40
China,Website,Hipermercado,Hombre,Joyas,Bassariscus astutus,2020.0,C4 2020,174253.10,12654,27.03,47104.40,127148.70
China,MercadoLibre,Hipermercado,Unisex,Vestimenta,Naja haje,2020.0,C4 2020,98068.66,1931,47.66,46739.27,51329.39
China,Especial,Hipermercado,Infantil,Juguetes,Tursiops truncatus,2020.0,C4 2020,92546.64,14940,68.12,63043.70,29502.94
China,Especial,Especializado,Hombre,Accesorios,Sus scrofa,2020.0,C4 2020,154099.01,5367,65.54,100995.93,53103.08
China,Mail,Grandes Almacenes,Unisex,Vestimenta,Meles meles,2020.0,C4 2020,157566.45,12314,75.05,118255.94,39310.51
China,Representante,De proximidad,Unisex,Calzado,Cacatua tenuirostris,2020.0,C4 2020,115574.11,4496,70.56,81547.24,34026.87
China,Website,Hipermercado,Adultos,Vestimenta,Naja haje,2020.0,C4 2020,112214.74,4249,31.08,34875.08,77339.66
China,Teléfono,Especializado,Hombre,Calzado,Zosterops pallidus,2020.0,C4 2020,112518.66,7244,27.84,31327.66,81191.00
China,Especial,De proximidad,Mascotas,Lentes,Lycaon pictus,2020.0,C4 2020,184012.52,10493,25.02,46038.11,137974.41
China,Website,Grandes Almacenes,Hombre,Accesorios,Nasua nasua,2020.0,C4 2020,122201.13,5473,28.39,34686.94,87514.19
China,Teléfono,Especializado,Hombre,Juguetes,Butorides striatus,2020.0,C4 2020,136530.86,12222,33.78,46123.16,90407.70
China,Especial,Especializado,Unisex,Lentes,unavailable,2020.0,C4 2020,174638.63,2201,24.68,43109.22,131529.41
China,MercadoLibre,Especializado,Mascotas,Lentes,Cygnus atratus,2020.0,C4 2020,169770.83,6829,36.05,61201.96,108568.87
China,Teléfono,De proximidad,Infantil,Joyas,Camelopardalis,2020.0,C4 2020,184043.82,16378,35.97,66201.72,117842.10
China,Mail,Mayorista,Adultos,Juguetes,Kobus defassa,2020.0,C4 2020,111731.24,2253,65.65,73349.02,38382.22
China,MercadoLibre,Grandes Almacenes,Adultos,Calzado,Colaptes campestroides,2020.0,C4 2020,139628.58,17480,63.66,88882.89,50745.69
China,Teléfono,De proximidad,Hombre,Lentes,Limnocorax flavirostra,2020.0,C4 2020,145569.57,3108,34.69,50500.21,95069.36
China,Representante,De proximidad,Hombre,Lentes,Cygnus atratus,2020.0,C4 2020,160910.70,13861,57.01,91740.04,69170.66
China,MercadoLibre,De proximidad,Infantil,Calzado,Oreamnos americanus,2020.0,C4 2020,150555.95,3658,49.73,74874.81,75681.14
China,Website,Grandes Almacenes,Infantil,Lentes,Theropithecus gelada,2020.0,C4 2020,128264.18,4905,65.52,84035.60,44228.58
China,Mail,Especializado,Hombre,Joyas,Chelodina longicollis,2020.0,C4 2020,179832.41,5061,59.19,106439.78,73392.63
China,MercadoLibre,Mayorista,Unisex,Accesorios,Lamprotornis nitens,2020.0,C4 2020,102483.54,1898,24.92,25543.39,76940.15
China,Teléfono,Mayorista,Mujer,Juguetes,Isoodon obesulus,2020.0,C4 2020,131561.62,7708,39.76,52309.08,79252.54
China,MercadoLibre,Mayorista,Mujer,Vestimenta,Naja haje,2020.0,C4 2020,106931.65,16485,43.25,46247.66,60683.99
China,Especial,Hipermercado,Adultos,Accesorios,Phoenicopterus ruber,2020.0,C4 2020,109152.76,13662,58.58,63937.42,45215.34
China,Representante,Mayorista,Mujer,Accesorios,Lamprotornis nitens,2020.0,C4 2020,91711.77,9826,40.82,37437.17,54274.60
China,MercadoLibre,Especializado,Unisex,Juguetes,Dusicyon thous,2020.0,C4 2020,185542.19,7934,53.03,98400.88,87141.31
China,Especial,Grandes Almacenes,Unisex,Calzado,Dasyurus maculatus,2020.0,C4 2020,126847.93,6759,67.64,85800.66,41047.27
China,MercadoLibre,Hipermercado,Mascotas,Juguetes,Butorides striatus,2020.0,C4 2020,93628.85,8900,71.35,66804.34,26824.51
China,Representante,De proximidad,Hombre,Lentes,Amphibolurus barbatus,2020.0,C4 2020,148716.53,9876,29.57,43971.90,104744.63
China,Website,Grandes Almacenes,Infantil,Calzado,Ovis canadensis,2020.0,C4 2020,139463.48,9329,60.84,84847.14,54616.34
China,MercadoLibre,De proximidad,Unisex,Calzado,Dusicyon thous,2020.0,C4 2020,142306.32,5451,63.21,89950.16,52356.16
China,Website,De proximidad,Adultos,Joyas,Bassariscus astutus,2020.0,C4 2020,136674.00,16421,62.47,85386.17,51287.83
China,Mail,Mayorista,Hombre,Vestimenta,Geococcyx californianus,2020.0,C4 2020,173920.95,3059,60.11,104539.36,69381.59
China,Mail,Grandes Almacenes,Unisex,Accesorios,Sus scrofa,2020.0,C4 2020,105941.87,7671,31.83,33719.44,72222.43
China,Representante,Grandes Almacenes,Mujer,Vestimenta,Diomedea irrorata,2020.0,C4 2020,104790.49,8165,68.56,71848.12,32942.37
China,Website,Hipermercado,Mascotas,Lentes,Mazama gouazoubira,2020.0,C4 2020,180563.40,7070,44.66,80645.07,99918.33
China,Especial,Especializado,Adultos,Accesorios,Phalacrocorax brasilianus,2020.0,C4 2020,150255.78,1299,28.50,42829.79,107425.99
China,Representante,Grandes Almacenes,Adultos,Lentes,Mazama gouazoubira,2020.0,C4 2020,166742.96,1471,26.77,44635.08,122107.88
China,Teléfono,De proximidad,Adultos,Juguetes,Spermophilus tridecemlineatus,2020.0,C4 2020,133269.09,4555,27.01,35992.32,97276.77
China,Teléfono,Grandes Almacenes,Infantil,Calzado,Dasyurus maculatus,2020.0,C4 2020,139632.00,14550,54.98,76768.25,62863.75
China,Especial,Mayorista,Infantil,Vestimenta,Crax sp.,2020.0,C4 2020,169976.54,16462,45.82,77883.46,92093.08
China,Teléfono,Hipermercado,Mascotas,Lentes,Lycaon pictus,2020.0,C4 2020,168009.30,14687,36.79,61815.04,106194.26
China,Website,Especializado,Unisex,Lentes,Equus hemionus,2020.0,C4 2020,185468.43,949,36.52,67742.24,117726.19
China,Teléfono,Mayorista,Adultos,Calzado,Ardea cinerea,2020.0,C4 2020,141063.87,8426,63.69,89850.20,51213.67
China,Mail,Hipermercado,Hombre,Juguetes,Chordeiles minor,2020.0,C4 2020,130118.30,14138,66.72,86811.11,43307.19
China,MercadoLibre,Grandes Almacenes,Infantil,Accesorios,Genetta genetta,2020.0,C4 2020,99576.29,5605,39.26,39091.78,60484.51
China,MercadoLibre,Mayorista,Hombre,Lentes,Equus hemionus,2020.0,C4 2020,168513.25,15314,45.50,76665.86,91847.39
China,Mail,Mayorista,Infantil,Calzado,Camelus dromedarius,2020.0,C4 2020,164275.74,8498,34.11,56032.56,108243.18
China,Website,Grandes Almacenes,Unisex,Lentes,Phalacrocorax carbo,2020.0,C4 2020,91068.00,12184,34.40,31328.55,59739.45
China,Website,Grandes Almacenes,Infantil,Vestimenta,Phylurus milli,2020.0,C4 2020,124722.46,11356,43.26,53955.21,70767.25
China,Mail,De proximidad,Hombre,Joyas,Camelopardalis,2020.0,C4 2020,122879.79,1197,37.44,46001.89,76877.90
China,Especial,Especializado,Infantil,Calzado,Zosterops pallidus,2020.0,C4 2020,144193.53,13740,27.57,39753.13,104440.40
China,Representante,Especializado,Adultos,Juguetes,Spermophilus tridecemlineatus,2020.0,C4 2020,177759.86,5534,61.29,108953.50,68806.36
China,Especial,Hipermercado,Infantil,Joyas,Ammospermophilus nelsoni,2020.0,C4 2020,111897.62,6026,35.29,39492.51,72405.11
China,Website,Mayorista,Hombre,Calzado,Camelus dromedarius,2020.0,C4 2020,93289.38,7688,59.43,55442.24,37847.14
China,MercadoLibre,De proximidad,Infantil,Calzado,Dusicyon thous,2020.0,C4 2020,152528.20,16723,47.73,72804.20,79724.00
China,MercadoLibre,De proximidad,Unisex,Juguetes,Anitibyx armatus,2020.0,C4 2020,125919.91,16795,33.41,42069.03,83850.88
China,Teléfono,Hipermercado,Adultos,Accesorios,Zosterops pallidus,2020.0,C4 2020,166466.54,17369,75.23,125228.35,41238.19
China,Website,Hipermercado,Adultos,Accesorios,Phalacrocorax brasilianus,2020.0,C4 2020,155143.54,3487,54.35,84315.20,70828.34
China,Teléfono,De proximidad,Hombre,Juguetes,Canis aureus,2020.0,C4 2020,126353.72,13267,36.00,45486.97,80866.75
China,MercadoLibre,Mayorista,Mascotas,Lentes,Corvus albus,2020.0,C4 2020,152425.40,7113,71.55,109059.72,43365.68
China,Especial,Especializado,Mascotas,Accesorios,Phoenicopterus ruber,2020.0,C4 2020,147417.80,14313,67.58,99620.68,47797.12
China,Especial,Especializado,Adultos,Accesorios,Sarcophilus harrisii,2020.0,C4 2020,128214.74,7500,49.29,63202.84,65011.90
China,Website,Mayorista,Infantil,Joyas,Pavo cristatus,2020.0,C4 2020,152412.75,7794,51.63,78690.68,73722.07
China,Website,Grandes Almacenes,Hombre,Accesorios,Sus scrofa,2020.0,C4 2020,169735.44,11903,25.36,43051.56,126683.88
China,MercadoLibre,Mayorista,Mascotas,Joyas,Tiliqua scincoides,2020.0,C4 2020,182940.52,9377,37.25,68149.58,114790.94
China,Especial,Hipermercado,Infantil,Juguetes,Tursiops truncatus,2020.0,C4 2020,127155.47,16395,33.64,42771.67,84383.80
China,Especial,De proximidad,Unisex,Vestimenta,Dusicyon thous,2020.0,C4 2020,101365.56,2386,51.06,51761.83,49603.73
China,Teléfono,De proximidad,Unisex,Calzado,Sylvilagus floridanus,2020.0,C4 2020,95981.32,16802,65.56,62928.51,33052.81
China,Mail,Grandes Almacenes,Mujer,Joyas,Bassariscus astutus,2020.0,C4 2020,151035.48,9973,54.38,82138.63,68896.85
China,Especial,De proximidad,Infantil,Calzado,Heloderma horridum,2020.0,C4 2020,122807.81,10241,45.61,56008.05,66799.76
China,Representante,Mayorista,Unisex,Juguetes,Kobus defassa,2020.0,C4 2020,180553.99,10802,60.00,108330.93,72223.06
China,Especial,Especializado,Mascotas,Calzado,Dusicyon thous,2020.0,C4 2020,125723.61,16620,72.21,90785.42,34938.19
China,Website,Hipermercado,Hombre,Joyas,Anthropoides paradisea,2020.0,C4 2020,125409.52,2070,42.67,53510.19,71899.33
China,Mail,Grandes Almacenes,Adultos,Accesorios,Tetracerus quadricornis,2020.0,C4 2020,117194.25,2198,34.64,40599.44,76594.81
Colombia,MercadoLibre,Grandes Almacenes,Unisex,Accesorios,Genetta genetta,2020.0,C4 2020,97934.51,14666,64.93,63593.02,34341.49
Colombia,Especial,De proximidad,Infantil,Joyas,Ammospermophilus nelsoni,2020.0,C4 2020,180097.67,5443,28.26,50888.20,129209.47
Colombia,Representante,De proximidad,Hombre,Accesorios,Sus scrofa,2020.0,C4 2020,118537.52,16907,49.68,58886.80,59650.72
Colombia,Teléfono,Hipermercado,Mascotas,Juguetes,Tursiops truncatus,2020.0,C4 2020,104572.13,9944,56.67,59262.04,45310.09
Colombia,Teléfono,Especializado,Adultos,Joyas,Pavo cristatus,2020.0,C4 2020,143363.57,11311,38.60,55333.09,88030.48
Colombia,Website,Grandes Almacenes,Mujer,Lentes,Otaria flavescens,2020.0,C4 2020,104315.16,11395,48.72,50825.30,53489.86
Colombia,MercadoLibre,Hipermercado,Infantil,Accesorios,Galictis vittata,2020.0,C4 2020,164180.05,14616,56.56,92865.75,71314.30
Colombia,Mail,Hipermercado,Mujer,Accesorios,Dasyurus viverrinus,2020.0,C4 2020,91106.42,12472,42.79,38983.36,52123.06
Colombia,Representante,De proximidad,Adultos,Juguetes,Canis aureus,2020.0,C4 2020,98349.15,13315,39.49,38840.35,59508.80
Colombia,MercadoLibre,De proximidad,Mujer,Calzado,Odocoileus hemionus,2020.0,C4 2020,119547.68,1939,38.60,46149.39,73398.29
Colombia,MercadoLibre,De proximidad,Mascotas,Juguetes,Boselaphus tragocamelus,2020.0,C4 2020,145822.28,2572,33.45,48784.65,97037.63
Colombia,Especial,Hipermercado,Infantil,Calzado,Tayassu pecari,2020.0,C4 2020,139545.17,13472,71.38,99609.03,39936.14
Colombia,MercadoLibre,Mayorista,Unisex,Lentes,Lycaon pictus,2020.0,C4 2020,183715.47,1857,56.77,104291.69,79423.78
Colombia,MercadoLibre,De proximidad,Mascotas,Juguetes,Hyaena hyaena,2020.0,C4 2020,158794.74,8865,46.71,74180.13,84614.61
Colombia,MercadoLibre,Grandes Almacenes,Infantil,Vestimenta,Diomedea irrorata,2020.0,C4 2020,173207.81,10335,26.40,45725.85,127481.96
Colombia,MercadoLibre,Especializado,Mascotas,Calzado,Genetta genetta,2020.0,C4 2020,147894.33,9252,41.11,60806.14,87088.19
Colombia,Representante,Mayorista,Mujer,Accesorios,Pseudalopex gymnocercus,2020.0,C4 2020,182739.92,14635,52.18,95345.59,87394.33
Colombia,Website,Especializado,Adultos,Joyas,Colobus guerza,2020.0,C4 2020,94588.96,1449,59.57,56347.61,38241.35
Colombia,MercadoLibre,De proximidad,Mascotas,Vestimenta,Diomedea irrorata,2020.0,C4 2020,116889.33,15755,27.56,32214.31,84675.02
Colombia,Mail,Especializado,Hombre,Calzado,Myiarchus tuberculifer,2020.0,C4 2020,129418.81,14981,68.92,89196.81,40222.00
Costa Rica,Representante,Grandes Almacenes,Unisex,Accesorios,Sarcophilus harrisii,2020.0,C4 2020,151882.59,2082,60.59,92028.68,59853.91
Costa Rica,Representante,Hipermercado,Mascotas,Lentes,Gazella thompsonii,2020.0,C4 2020,166975.19,16689,54.82,91535.42,75439.77
Costa Rica,Teléfono,Hipermercado,Adultos,Juguetes,Spermophilus tridecemlineatus,2020.0,C4 2020,140646.51,560,38.37,53970.49,86676.02
Costa Rica,Representante,Grandes Almacenes,Unisex,Juguetes,Tursiops truncatus,2020.0,C4 2020,120777.43,4902,35.42,42779.07,77998.36
Costa Rica,Mail,Mayorista,Adultos,Joyas,Bassariscus astutus,2020.0,C4 2020,179627.58,9801,52.61,94495.57,85132.01
Costa Rica,Teléfono,De proximidad,Mujer,Calzado,Antilocapra americana,2020.0,C4 2020,137399.20,1297,31.30,43003.55,94395.65
Costa Rica,Website,De proximidad,Hombre,Lentes,Francolinus swainsonii,2020.0,C4 2020,100546.95,3560,56.49,56796.35,43750.60
Costa Rica,Mail,Especializado,Infantil,Juguetes,Orcinus orca,2020.0,C4 2020,139502.19,13611,39.36,54901.85,84600.34
Costa Rica,Representante,Hipermercado,Adultos,Calzado,Hymenolaimus malacorhynchus,2020.0,C4 2020,102043.90,12630,45.38,46307.83,55736.07
Costa Rica,Especial,Hipermercado,Infantil,Vestimenta,Deroptyus accipitrinus,2020.0,C4 2020,184834.05,16700,73.59,136014.37,48819.68
Costa Rica,Especial,Grandes Almacenes,Unisex,Calzado,Heloderma horridum,2020.0,C4 2020,150860.65,14722,34.70,52343.78,98516.87
Costa Rica,Website,Mayorista,Hombre,Lentes,Equus hemionus,2020.0,C4 2020,128658.88,4826,43.75,56294.13,72364.75
Costa Rica,Teléfono,De proximidad,Mujer,Calzado,Oreamnos americanus,2020.0,C4 2020,179887.60,3407,56.52,101678.72,78208.88
Costa Rica,Mail,Mayorista,Mascotas,Vestimenta,Deroptyus accipitrinus,2020.0,C4 2020,137330.70,3560,57.74,79290.21,58040.49
Costa Rica,MercadoLibre,Hipermercado,Adultos,Vestimenta,Deroptyus accipitrinus,2020.0,C4 2020,174553.80,3757,51.98,90729.22,83824.58
Costa Rica,Teléfono,Hipermercado,Mujer,Lentes,Speotyte cuniculata,2020.0,C4 2020,117615.94,876,70.29,82674.35,34941.59
Germany,Teléfono,Especializado,Adultos,Vestimenta,Phalaropus fulicarius,2020.0,C4 2020,172679.70,8782,72.12,124541.06,48138.64
Germany,Website,Mayorista,Hombre,Accesorios,Eremophila alpestris,2020.0,C4 2020,159132.58,3267,24.76,39397.41,119735.17
Germany,Teléfono,De proximidad,Mujer,Calzado,Dasyurus maculatus,2020.0,C4 2020,185480.26,12283,62.68,116266.26,69214.00
Germany,Website,Grandes Almacenes,Hombre,Lentes,Limnocorax flavirostra,2020.0,C4 2020,133537.17,5481,40.38,53928.78,79608.39
Germany,Especial,De proximidad,Infantil,Vestimenta,Erinaceus frontalis,2020.0,C4 2020,164891.15,2871,60.94,100487.79,64403.36
Germany,Teléfono,Hipermercado,Infantil,Accesorios,Butorides striatus,2020.0,C4 2020,100368.96,5978,41.41,41565.81,58803.15
Germany,Representante,Hipermercado,Mujer,Joyas,Canis latrans,2020.0,C4 2020,173873.12,11225,50.07,87057.38,86815.74
Germany,Teléfono,De proximidad,Unisex,Accesorios,Phoenicopterus ruber,2020.0,C4 2020,138724.15,5493,38.89,53951.15,84773.00
Germany,Representante,Hipermercado,Infantil,Lentes,Amphibolurus barbatus,2020.0,C4 2020,115465.49,10593,34.98,40394.99,75070.50
Germany,Mail,Especializado,Mascotas,Accesorios,Phalacrocorax brasilianus,2020.0,C4 2020,170987.55,10679,27.09,46319.19,124668.36
Germany,Especial,Grandes Almacenes,Mujer,Calzado,Dendrocygna viduata,2020.0,C4 2020,146182.44,16790,39.16,57249.56,88932.88
Germany,MercadoLibre,Mayorista,Mujer,Calzado,Dusicyon thous,2020.0,C4 2020,114932.04,686,30.05,34532.32,80399.72
Germany,Teléfono,De proximidad,Unisex,Calzado,unavailable,2020.0,C4 2020,113699.15,14085,27.81,31614.63,82084.52
Germany,Teléfono,Mayorista,Mujer,Juguetes,Isoodon obesulus,2020.0,C4 2020,99368.04,16558,54.61,54269.77,45098.27
Germany,Teléfono,Hipermercado,Hombre,Lentes,Larus novaehollandiae,2020.0,C4 2020,117923.35,11469,32.99,38897.66,79025.69
Dominican Republic,Especial,Mayorista,Mascotas,Accesorios,Anthropoides paradisea,2020.0,C4 2020,140034.19,3632,63.04,88281.22,51752.97
Dominican Republic,Especial,Grandes Almacenes,Adultos,Accesorios,Nasua nasua,2020.0,C4 2020,125533.17,11368,68.15,85552.40,39980.77
Dominican Republic,Teléfono,Hipermercado,Hombre,Joyas,Bassariscus astutus,2020.0,C4 2020,175122.44,16984,30.18,52849.33,122273.11
Dominican Republic,Mail,De proximidad,Hombre,Calzado,Heloderma horridum,2020.0,C4 2020,131108.55,9287,45.53,59692.88,71415.67
Dominican Republic,Especial,Hipermercado,Mascotas,Lentes,Otaria flavescens,2020.0,C4 2020,113107.41,1477,25.20,28508.06,84599.35
Dominican Republic,Teléfono,Mayorista,Mujer,Lentes,unavailable,2020.0,C4 2020,97749.84,4932,43.68,42701.98,55047.86
Ecuador,Mail,De proximidad,Unisex,Vestimenta,Naja haje,2020.0,C4 2020,108261.45,17063,43.34,46919.18,61342.27
Ecuador,Especial,Hipermercado,Infantil,Calzado,Ovis canadensis,2020.0,C4 2020,152797.70,2845,75.23,114947.50,37850.20
Ecuador,Website,Grandes Almacenes,Infantil,Calzado,Ardea cinerea,2020.0,C4 2020,151200.56,6130,45.37,68600.03,82600.53
Ecuador,MercadoLibre,Mayorista,Infantil,Juguetes,Kobus defassa,2020.0,C4 2020,97443.19,12164,72.60,70744.64,26698.55
Ecuador,Mail,Especializado,Mujer,Juguetes,Isoodon obesulus,2020.0,C4 2020,91891.87,6113,50.36,46280.10,45611.77
Ecuador,MercadoLibre,Especializado,Unisex,Accesorios,Grus canadensis,2020.0,C4 2020,111019.02,8500,47.53,52770.07,58248.95
Ecuador,Especial,Hipermercado,Mascotas,Vestimenta,Phylurus milli,2020.0,C4 2020,136818.58,15075,56.32,77053.97,59764.61
Ecuador,Mail,Grandes Almacenes,Unisex,Juguetes,Kobus defassa,2020.0,C4 2020,129617.65,8690,35.91,46540.20,83077.45
Ecuador,MercadoLibre,Mayorista,Adultos,Calzado,unavailable,2020.0,C4 2020,95182.72,9301,69.46,66113.72,29069.00
Ecuador,Website,Especializado,Unisex,Lentes,Cyrtodactylus louisiadensis,2020.0,C4 2020,174992.54,12631,69.47,121570.74,53421.80
Ecuador,Website,De proximidad,Adultos,Accesorios,Sus scrofa,2020.0,C4 2020,123510.71,3464,65.15,80470.76,43039.95
Ecuador,MercadoLibre,Mayorista,Mujer,Vestimenta,Junonia genoveua,2020.0,C4 2020,179855.70,7399,65.95,118617.63,61238.07
Ecuador,Website,Especializado,Adultos,Calzado,unavailable,2020.0,C4 2020,134476.01,8444,63.42,85285.29,49190.72
Guatemala,Especial,Grandes Almacenes,Adultos,Calzado,Ovis canadensis,2020.0,C4 2020,91535.33,16883,35.97,32928.92,58606.41
Guatemala,Mail,De proximidad,Infantil,Vestimenta,Meles meles,2020.0,C4 2020,119857.05,14854,65.95,79048.78,40808.27
Guatemala,Mail,Grandes Almacenes,Unisex,Lentes,Gazella thompsonii,2020.0,C4 2020,156792.91,7600,65.67,102964.19,53828.72
Guatemala,Especial,Especializado,Infantil,Calzado,Hymenolaimus malacorhynchus,2020.0,C4 2020,127100.78,12102,43.62,55447.65,71653.13
Guatemala,Mail,Especializado,Hombre,Vestimenta,Chordeiles minor,2020.0,C4 2020,121102.51,3182,53.56,64861.23,56241.28
Guatemala,Especial,Especializado,Hombre,Joyas,Bassariscus astutus,2020.0,C4 2020,98320.08,3042,40.09,39415.75,58904.33
Guatemala,Teléfono,Especializado,Unisex,Calzado,Antilocapra americana,2020.0,C4 2020,137122.86,1956,63.70,87349.07,49773.79
Guatemala,Website,Mayorista,Mujer,Calzado,Dasyurus maculatus,2020.0,C4 2020,111370.40,14855,30.08,33497.41,77872.99
Guatemala,Website,Hipermercado,Infantil,Joyas,Canis latrans,2020.0,C4 2020,92176.37,4717,45.49,41929.08,50247.29
Guatemala,Mail,De proximidad,Hombre,Vestimenta,Chordeiles minor,2020.0,C4 2020,117383.78,6722,73.68,86492.80,30890.98
Guatemala,Website,Grandes Almacenes,Mujer,Accesorios,Phoenicopterus ruber,2020.0,C4 2020,131565.89,12533,38.97,51273.67,80292.22
Guatemala,Mail,De proximidad,Mascotas,Accesorios,Phoenicopterus ruber,2020.0,C4 2020,134003.94,17408,25.67,34394.82,99609.12
Guatemala,MercadoLibre,Mayorista,Mujer,Calzado,Dasyurus maculatus,2020.0,C4 2020,108867.54,5142,53.07,57774.74,51092.80
Guatemala,Teléfono,Hipermercado,Infantil,Juguetes,Bison bison,2020.0,C4 2020,181665.01,13785,26.76,48617.64,133047.37
Guatemala,Especial,Hipermercado,Unisex,Lentes,Corvus albus,2020.0,C4 2020,118026.96,16159,26.34,31091.68,86935.28
Guatemala,Website,Mayorista,Mascotas,Calzado,Zosterops pallidus,2020.0,C4 2020,146631.80,14984,56.45,82767.48,63864.32
Guatemala,Teléfono,Grandes Almacenes,Mujer,Lentes,Amphibolurus barbatus,2020.0,C4 2020,93886.82,15328,54.34,51019.04,42867.78
Guatemala,Representante,De proximidad,Infantil,Calzado,Ardea cinerea,2020.0,C4 2020,110871.01,10708,64.34,71333.69,39537.32
Guatemala,MercadoLibre,Especializado,Mascotas,Accesorios,Lamprotornis nitens,2020.0,C4 2020,142719.86,2232,47.82,68244.19,74475.67
Guatemala,Mail,Mayorista,Adultos,Accesorios,Zosterops pallidus,2020.0,C4 2020,178586.49,8856,32.22,57543.29,121043.20
Guatemala,Teléfono,De proximidad,Unisex,Lentes,Theropithecus gelada,2020.0,C4 2020,177275.42,2819,44.31,78554.96,98720.46
Guatemala,Teléfono,De proximidad,Mascotas,Accesorios,Spermophilus parryii,2020.0,C4 2020,150157.10,16515,24.80,37241.83,112915.27
Guatemala,Teléfono,Hipermercado,Adultos,Juguetes,Bison bison,22020.0,C4 2020,129230.04,6557,31.08,40165.05,89064.99
Guatemala,Representante,Grandes Almacenes,Mujer,Accesorios,Sus scrofa,22020.0,C4 2020,116661.22,1368,59.08,68925.66,47735.56
