pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
China,Website,Especializado,Adultos,Accesorios,Eremophila alpestris,2020,C4 2020,"$121.945,50","12.675,0","56,30%","$68.650,66","$53.294,84"
China,Teléfono,Mayorista,Mascotas,Lentes,Amphibolurus barbatus,2020,C4 2020,"$111.545,67","6.890,0","27,44%","$30.604,49","$80.941,18"
China,Teléfono,De proximidad,Hombre,Accesorios,Sarcophilus harrisii,2020,C4 2020,"$135.314,61","3.936,0","52,91%","$71.597,46","$63.717,15"
China,Website,Mayorista,Hombre,Juguetes,Canis aureus,2020,C4 2020,"$138.453,59","8.368,0","26,02%","$36.022,62","$102.430,97"
China,MercadoLibre,Especializado,Hombre,Lentes,Megaderma spasma,2020,C4 2020,"$105.947,24","10.016,0","39,01%","$41.330,44","$64.616,80"
China,Representante,Grandes Almacenes,Mascotas,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$159.042,74","4.036,0","36,21%","$57.593,55","$101.449,19"
China,Representante,Grandes Almacenes,Adultos,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$91.228,45","11.761,0","62,16%","$56.706,43","$34.522,02"
China,Representante,De proximidad,Hombre,Vestimenta,Erinaceus frontalis,2020,C4 2020,"$175.338,36","11.419,0","27,54%","$48.283,51","$127.054,85"
China,Representante,Especializado,Unisex,Juguetes,Speotyte cuniculata,2020,C4 2020,"$178.230,91","1.193,0","35,79%","$63.790,59","$114.440,32"
China,Teléfono,Especializado,Unisex,Vestimenta,Crax sp.,2020,C4 2020,"$157.151,17","10.239,0","38,08%","$59.837,95","$97.313,22"
China,Representante,Grandes Almacenes,Mujer,Calzado,Antilocapra americana,2020,C4 2020,"$122.846,22","4.191,0","64,63%","$79.392,87","$43.453,35"
China,Mail,Especializado,Unisex,Lentes,Speotyte cuniculata,2020,C4 2020,"$160.503,42","17.041,0","64,55%","$103.609,05","$56.894,37"
China,Mail,Grandes Almacenes,Mascotas,Calzado,Tayassu pecari,2020,C4 2020,"$165.443,21","14.320,0","30,49%","$50.438,51","$115.004,70"
China,Website,Hipermercado,Mujer,Accesorios,Genetta genetta,2020,C4 2020,"$161.863,33","3.443,0","67,23%","$108.820,97","$53.042,36"
China,Especial,Especializado,Mujer,Lentes,Theropithecus gelada,2020,C4 2020,"$126.449,03","13.078,0","25,98%","$32.852,70","$93.596,33"
China,Mail,Mayorista,Hombre,Vestimenta,Platalea leucordia,2020,C4 2020,"$156.110,96","14.999,0","67,36%","$105.160,98","$50.949,98"
China,Website,Mayorista,Mujer,Lentes,Lycaon pictus,2020,C4 2020,"$142.586,90","10.219,0","44,20%","$63.026,34","$79.560,56"
China,Representante,Especializado,Adultos,Calzado,Odocoileus hemionus,2020,C4 2020,"$150.699,03","15.071,0","66,35%","$99.982,92","$50.716,11"
China,Teléfono,De proximidad,Mujer,Calzado,Camelus dromedarius,2020,C4 2020,"$104.132,57","14.573,0","26,09%","$27.171,49","$76.961,08"
China,MercadoLibre,Hipermercado,Adultos,Joyas,Anthropoides paradisea,2020,C4 2020,"$155.617,45","8.142,0","28,95%","$45.056,01","$110.561,44"
China,Website,Especializado,Unisex,Lentes,Limnocorax flavirostra,2020,C4 2020,"$102.144,04","14.238,0","55,51%","$56.703,58","$45.440,46"
China,Especial,Mayorista,Mascotas,Juguetes,Tamandua tetradactyla,2020,C4 2020,"$92.054,37","7.059,0","64,92%","$59.762,73","$32.291,64"
China,Especial,Grandes Almacenes,Mascotas,Lentes,Butorides striatus,2020,C4 2020,"$101.794,15","2.339,0","70,22%","$71.484,62","$30.309,53"
China,MercadoLibre,Grandes Almacenes,Hombre,Calzado,Camelus dromedarius,2020,C4 2020,"$101.387,83","15.683,0","45,87%","$46.503,55","$54.884,28"
China,Representante,De proximidad,Hombre,Lentes,Larus novaehollandiae,2020,C4 2020,"$176.218,73","1.853,0","63,76%","$112.362,10","$63.856,63"
China,Mail,Mayorista,Adultos,Lentes,Gazella thompsonii,2020,C4 2020,"$139.022,63","2.764,0","47,92%","$66.621,12","$72.401,51"
China,Especial,Mayorista,Hombre,Juguetes,Bison bison,2020,C4 2020,"$182.783,39","10.960,0","64,15%","$117.261,81","$65.521,58"
China,Mail,Especializado,Adultos,Joyas,Pavo cristatus,2020,C4 2020,"$178.547,79","3.024,0","67,40%","$120.346,47","$58.201,32"
China,Teléfono,Hipermercado,Infantil,Calzado,Colaptes campestroides,2020,C4 2020,"$182.981,66","805,0","42,53%","$77.830,15","$105.151,51"
China,Representante,Hipermercado,Unisex,Accesorios,Pseudalopex gymnocercus,2020,C4 2020,"$110.227,84","1.189,0","50,30%","$55.446,17","$54.781,67"
China,Teléfono,Mayorista,Mujer,Joyas,Rhea americana,2020,C4 2020,"$180.673,51","3.866,0","38,97%","$70.402,52","$110.270,99"
China,Especial,Grandes Almacenes,Infantil,Juguetes,Eudyptula minor,2020,C4 2020,"$147.336,81","13.317,0","70,71%","$104.175,34","$43.161,47"
China,Especial,De proximidad,Mujer,Calzado,Genetta genetta,2020,C4 2020,"$153.573,39","9.086,0","57,85%","$88.837,14","$64.736,25"
China,Website,De proximidad,Unisex,Accesorios,Sus scrofa,2020,C4 2020,"$148.879,62","16.607,0","71,90%","$107.042,43","$41.837,19"
China,Representante,Grandes Almacenes,Hombre,Vestimenta,Falco mexicanus,2020,C4 2020,"$145.711,21","5.167,0","44,24%","$64.465,09","$81.246,12"
China,Teléfono,Hipermercado,Unisex,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$179.533,59","2.808,0","35,40%","$63.554,13","$115.979,46"
China,Mail,Especializado,Hombre,Calzado,unavailable,2020,C4 2020,"$160.490,42","15.214,0","72,13%","$115.758,33","$44.732,09"
China,Mail,Grandes Almacenes,Adultos,Vestimenta,Geococcyx californianus,2020,C4 2020,"$160.357,54","12.540,0","62,86%","$100.805,60","$59.551,94"
China,Website,De proximidad,Hombre,Lentes,Corvus albus,2020,C4 2020,"$128.483,22","8.998,0","47,39%","$60.886,90","$67.596,32"
China,Mail,Mayorista,Infantil,Calzado,Camelus dromedarius,2020,C4 2020,"$178.417,39","13.796,0","61,60%","$109.900,40","$68.516,99"
China,Representante,Especializado,Mascotas,Joyas,Pavo cristatus,2020,C4 2020,"$177.455,00","16.541,0","68,48%","$121.523,88","$55.931,12"
China,Mail,Hipermercado,Infantil,Accesorios,Phalacrocorax brasilianus,2020,C4 2020,"$134.051,76","6.415,0","69,88%","$93.674,05","$40.377,71"
China,Representante,Especializado,Mascotas,Joyas,Chelodina longicollis,2020,C4 2020,"$180.921,20","3.048,0","56,99%","$103.115,76","$77.805,44"
China,Representante,Grandes Almacenes,Hombre,Calzado,Sylvilagus floridanus,2020,C4 2020,"$176.417,04","8.153,0","45,13%","$79.619,59","$96.797,45"
China,Especial,Especializado,Adultos,Joyas,Chelodina longicollis,2020,C4 2020,"$180.630,14","2.445,0","34,47%","$62.255,81","$118.374,33"
China,Website,De proximidad,Hombre,Juguetes,Chordeiles minor,2020,C4 2020,"$131.644,54","15.216,0","45,61%","$60.046,87","$71.597,67"
China,Mail,De proximidad,Adultos,Lentes,Pavo cristatus,2020,C4 2020,"$138.258,10","4.442,0","44,74%","$61.862,17","$76.395,93"
China,MercadoLibre,Mayorista,Adultos,Calzado,Antilocapra americana,2020,C4 2020,"$139.814,66","16.590,0","48,18%","$67.366,05","$72.448,61"
China,Teléfono,Hipermercado,Infantil,Vestimenta,Geococcyx californianus,2020,C4 2020,"$141.353,94","13.004,0","40,11%","$56.699,06","$84.654,88"
China,Especial,Mayorista,Hombre,Vestimenta,Crotaphytus collaris,2020,C4 2020,"$127.546,91","7.952,0","55,82%","$71.193,45","$56.353,46"
China,Teléfono,Mayorista,Mujer,Calzado,Genetta genetta,2020,C4 2020,"$103.782,36","8.884,0","71,63%","$74.338,23","$29.444,13"
China,Representante,Mayorista,Hombre,Vestimenta,Naja haje,2020,C4 2020,"$137.938,17","6.472,0","51,85%","$71.526,56","$66.411,61"
China,Teléfono,De proximidad,Infantil,Accesorios,Lamprotornis nitens,2020,C4 2020,"$132.057,70","2.125,0","50,43%","$66.594,23","$65.463,47"
China,Mail,Grandes Almacenes,Infantil,Calzado,Oreamnos americanus,2020,C4 2020,"$114.140,64","9.100,0","41,15%","$46.965,70","$67.174,94"
China,Teléfono,De proximidad,Infantil,Juguetes,Anhinga rufa,2020,C4 2020,"$174.453,87","17.251,0","27,36%","$47.739,28","$126.714,59"
China,Especial,Hipermercado,Mascotas,Accesorios,Pseudalopex gymnocercus,2020,C4 2020,"$91.683,39","2.708,0","55,43%","$50.819,69","$40.863,70"
China,MercadoLibre,Hipermercado,Adultos,Accesorios,Nasua nasua,2020,C4 2020,"$149.246,01","13.484,0","52,47%","$78.305,00","$70.941,01"
China,Teléfono,Mayorista,Infantil,Accesorios,Dasyurus viverrinus,2020,C4 2020,"$182.807,55","775,0","68,69%","$125.565,36","$57.242,19"
China,Especial,Especializado,Adultos,Calzado,Oreamnos americanus,2020,C4 2020,"$181.559,31","16.949,0","39,20%","$71.170,64","$110.388,67"
China,Website,Especializado,Mujer,Accesorios,Sarcophilus harrisii,2020,C4 2020,"$109.508,37","3.052,0","73,23%","$80.195,72","$29.312,65"
China,Mail,Hipermercado,Mujer,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$176.685,54","14.573,0","54,49%","$96.269,28","$80.416,26"
China,MercadoLibre,De proximidad,Mujer,Juguetes,Eubalaena australis,2020,C4 2020,"$115.088,48","10.341,0","27,47%","$31.614,68","$83.473,80"
China,Teléfono,De proximidad,Mascotas,Juguetes,Anhinga rufa,2020,C4 2020,"$135.009,17","2.798,0","57,78%","$78.014,28","$56.994,89"
China,Representante,Especializado,Mascotas,Vestimenta,Geococcyx californianus,2020,C4 2020,"$155.493,09","1.807,0","70,06%","$108.944,41","$46.548,68"
China,Representante,Mayorista,Hombre,Joyas,Bassariscus astutus,2020,C4 2020,"$134.533,80","1.233,0","64,72%","$87.069,08","$47.464,72"
China,Teléfono,Especializado,Adultos,Vestimenta,Meles meles,2020,C4 2020,"$163.566,00","16.833,0","39,12%","$63.981,05","$99.584,95"
China,Especial,Mayorista,Infantil,Accesorios,Anthropoides paradisea,2020,C4 2020,"$104.470,72","5.691,0","31,32%","$32.717,74","$71.752,98"
China,Website,De proximidad,Hombre,Juguetes,Eudyptula minor,2020,C4 2020,"$102.806,02","11.019,0","36,36%","$37.381,84","$65.424,18"
China,MercadoLibre,Especializado,Mujer,Juguetes,Spermophilus tridecemlineatus,2020,C4 2020,"$94.667,22","10.230,0","74,01%","$70.058,88","$24.608,34"
China,Teléfono,Mayorista,Unisex,Calzado,Antilocapra americana,2020,C4 2020,"$102.816,81","4.112,0","24,89%","$25.593,17","$77.223,64"
China,Mail,Mayorista,Infantil,Vestimenta,Chordeiles minor,2020,C4 2020,"$172.134,64","8.950,0","48,52%","$83.511,74","$88.622,90"
China,MercadoLibre,De proximidad,Mascotas,Juguetes,Anitibyx armatus,2020,C4 2020,"$110.831,86","1.582,0","44,53%","$49.348,35","$61.483,51"
China,MercadoLibre,De proximidad,Hombre,Calzado,Ardea cinerea,2020,C4 2020,"$143.430,86","16.688,0","40,37%","$57.908,79","$85.522,07"
China,Website,Grandes Almacenes,Adultos,Accesorios,Butorides striatus,2020,C4 2020,"$94.672,98","17.251,0","24,81%","$23.484,43","$71.188,55"
China,Mail,De proximidad,Unisex,Joyas,Dusicyon thous,2020,C4 2020,"$111.545,66","7.979,0","41,34%","$46.108,23","$65.437,43"
China,Teléfono,Hipermercado,Mascotas,Joyas,Camelopardalis,2020,C4 2020,"$93.518,58","8.501,0","42,40%","$39.652,17","$53.866,41"
China,Especial,Especializado,Unisex,Joyas,Pavo cristatus,2020,C4 2020,"$143.885,28","4.418,0","60,26%","$86.712,12","$57.173,16"
China,Website,Mayorista,Mujer,Lentes,Cyrtodactylus louisiadensis,2020,C4 2020,"$123.559,67","16.637,0","39,39%","$48.669,41","$74.890,26"
China,MercadoLibre,Grandes Almacenes,Adultos,Juguetes,Canis aureus,2020,C4 2020,"$149.451,15","9.057,0","34,30%","$51.268,27","$98.182,88"
China,Especial,Mayorista,Mujer,Accesorios,Butorides striatus,2020,C4 2020,"$107.831,70","4.373,0","64,28%","$69.316,49","$38.515,21"
China,Teléfono,Hipermercado,Infantil,Joyas,Bassariscus astutus,2020,C4 2020,"$105.312,09","16.498,0","39,52%","$41.614,15","$63.697,94"
China,Teléfono,Mayorista,Hombre,Joyas,Ammospermophilus nelsoni,2020,C4 2020,"$158.245,27","7.878,0","51,37%","$81.283,59","$76.961,68"
China,MercadoLibre,Grandes Almacenes,Hombre,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$152.422,63","10.707,0","44,11%","$67.226,06","$85.196,57"
China,Especial,Grandes Almacenes,Mujer,Juguetes,Hyaena hyaena,2020,C4 2020,"$142.044,29","2.960,0","61,63%","$87.541,20","$54.503,09"
China,Teléfono,Mayorista,Infantil,Juguetes,Butorides striatus,2020,C4 2020,"$167.184,07","7.618,0","35,62%","$59.557,31","$107.626,76"
China,Mail,Grandes Almacenes,Infantil,Juguetes,Canis aureus,2020,C4 2020,"$93.835,21","2.803,0","71,31%","$66.909,31","$26.925,90"
China,Website,Mayorista,Hombre,Juguetes,Isoodon obesulus,2020,C4 2020,"$118.339,76","13.658,0","26,05%","$30.824,46","$87.515,30"
China,MercadoLibre,De proximidad,Adultos,Juguetes,Isoodon obesulus,2020,C4 2020,"$165.507,92","9.942,0","72,02%","$119.191,09","$46.316,83"
China,Especial,Especializado,Hombre,Lentes,Cyrtodactylus louisiadensis,2020,C4 2020,"$130.713,79","12.659,0","49,38%","$64.541,24","$66.172,55"
China,Especial,Mayorista,Mujer,Accesorios,Butorides striatus,2020,C4 2020,"$93.420,52","11.246,0","68,59%","$64.073,72","$29.346,80"
China,Mail,Mayorista,Hombre,Lentes,Mazama gouazoubira,2020,C4 2020,"$182.150,16","3.317,0","34,86%","$63.488,57","$118.661,59"
China,Representante,Hipermercado,Unisex,Vestimenta,Phylurus milli,2020,C4 2020,"$106.419,08","11.928,0","71,48%","$76.073,39","$30.345,69"
China,Mail,Mayorista,Adultos,Calzado,Myiarchus tuberculifer,2020,C4 2020,"$152.595,40","7.477,0","61,32%","$93.565,91","$59.029,49"
China,Website,Grandes Almacenes,Hombre,Calzado,Hyaena brunnea,2020,C4 2020,"$129.349,63","16.432,0","28,40%","$36.740,20","$92.609,43"
China,Especial,Grandes Almacenes,Hombre,Lentes,Megaderma spasma,2020,C4 2020,"$101.725,53","12.986,0","40,85%","$41.559,96","$60.165,57"
China,Mail,Grandes Almacenes,Mascotas,Lentes,Lycaon pictus,2020,C4 2020,"$121.454,51","14.503,0","39,95%","$48.521,72","$72.932,79"
China,Website,Mayorista,Infantil,Lentes,Cyrtodactylus louisiadensis,2020,C4 2020,"$97.972,24","1.217,0","31,70%","$31.053,19","$66.919,05"
China,Mail,De proximidad,Unisex,Vestimenta,Falco mexicanus,2020,C4 2020,"$168.462,69","1.342,0","24,70%","$41.609,43","$126.853,26"
China,Representante,Hipermercado,Mujer,Vestimenta,Dusicyon thous,2020,C4 2020,"$155.297,60","15.029,0","49,30%","$76.567,64","$78.729,96"
China,Mail,Hipermercado,Hombre,Calzado,Ovis canadensis,2020,C4 2020,"$148.639,37","16.866,0","38,83%","$57.721,61","$90.917,76"
China,Representante,Hipermercado,Mascotas,Vestimenta,Platalea leucordia,2020,C4 2020,"$144.682,74","750,0","55,69%","$80.580,59","$64.102,15"
China,Website,Grandes Almacenes,Unisex,Calzado,Myiarchus tuberculifer,2020,C4 2020,"$184.815,64","6.864,0","47,33%","$87.465,51","$97.350,13"
China,Mail,Mayorista,Hombre,Accesorios,Anthropoides paradisea,2020,C4 2020,"$153.998,01","9.438,0","33,90%","$52.206,38","$101.791,63"
China,Mail,Hipermercado,Hombre,Calzado,Colaptes campestroides,2020,C4 2020,"$184.079,08","7.729,0","60,02%","$110.490,94","$73.588,14"
China,Mail,Hipermercado,Mujer,Juguetes,Eudyptula minor,2020,C4 2020,"$91.435,20","13.951,0","32,98%","$30.158,19","$61.277,01"
China,Teléfono,De proximidad,Hombre,Lentes,Lycaon pictus,2020,C4 2020,"$167.380,50","3.389,0","42,11%","$70.487,47","$96.893,03"
China,Teléfono,Especializado,Mujer,Accesorios,Spermophilus parryii,2020,C4 2020,"$161.382,55","12.688,0","44,17%","$71.277,95","$90.104,60"
China,Representante,Mayorista,Mujer,Joyas,Macropus rufogriseus,2020,C4 2020,"$148.025,62","7.572,0","50,58%","$74.874,11","$73.151,51"
China,Representante,Grandes Almacenes,Hombre,Calzado,Hymenolaimus malacorhynchus,2020,C4 2020,"$163.177,31","10.217,0","35,75%","$58.328,92","$104.848,39"
China,Website,Grandes Almacenes,Unisex,Calzado,Ovis canadensis,2020,C4 2020,"$134.639,77","11.088,0","31,30%","$42.141,99","$92.497,78"
China,Teléfono,Hipermercado,Adultos,Juguetes,Hyaena hyaena,2020,C4 2020,"$170.281,03","3.293,0","52,56%","$89.494,58","$80.786,45"
China,Especial,De proximidad,Mascotas,Accesorios,Sus scrofa,2020,C4 2020,"$146.001,49","11.279,0","62,04%","$90.574,86","$55.426,63"
China,Especial,De proximidad,Mascotas,Accesorios,Lamprotornis nitens,2020,C4 2020,"$101.266,38","12.636,0","58,15%","$58.886,02","$42.380,36"
China,Website,Mayorista,Unisex,Juguetes,Hyaena hyaena,2020,C4 2020,"$141.657,33","14.293,0","35,33%","$50.042,12","$91.615,21"
China,Mail,De proximidad,Unisex,Calzado,Dendrocygna viduata,2020,C4 2020,"$111.756,79","15.715,0","28,31%","$31.636,42","$80.120,37"
China,Mail,De proximidad,Hombre,Calzado,unavailable,2020,C4 2020,"$175.312,03","3.947,0","65,12%","$114.169,41","$61.142,62"
China,MercadoLibre,Mayorista,Unisex,Calzado,Hymenolaimus malacorhynchus,2020,C4 2020,"$95.617,32","15.675,0","54,39%","$52.006,92","$43.610,40"
China,Website,Hipermercado,Hombre,Joyas,Bassariscus astutus,2020,C4 2020,"$174.253,10","12.654,0","27,03%","$47.104,40","$127.148,70"
China,MercadoLibre,Hipermercado,Unisex,Vestimenta,Naja haje,2020,C4 2020,"$98.068,66","1.931,0","47,66%","$46.739,27","$51.329,39"
China,Especial,Hipermercado,Infantil,Juguetes,Tursiops truncatus,2020,C4 2020,"$92.546,64","14.940,0","68,12%","$63.043,70","$29.502,94"
China,Especial,Especializado,Hombre,Accesorios,Sus scrofa,2020,C4 2020,"$154.099,01","5.367,0","65,54%","$100.995,93","$53.103,08"
China,Mail,Grandes Almacenes,Unisex,Vestimenta,Meles meles,2020,C4 2020,"$157.566,45","12.314,0","75,05%","$118.255,94","$39.310,51"
China,Representante,De proximidad,Unisex,Calzado,Cacatua tenuirostris,2020,C4 2020,"$115.574,11","4.496,0","70,56%","$81.547,24","$34.026,87"
China,Website,Hipermercado,Adultos,Vestimenta,Naja haje,2020,C4 2020,"$112.214,74","4.249,0","31,08%","$34.875,08","$77.339,66"
China,Teléfono,Especializado,Hombre,Calzado,Zosterops pallidus,2020,C4 2020,"$112.518,66","7.244,0","27,84%","$31.327,66","$81.191,00"
China,Especial,De proximidad,Mascotas,Lentes,Lycaon pictus,2020,C4 2020,"$184.012,52","10.493,0","25,02%","$46.038,11","$137.974,41"
China,Website,Grandes Almacenes,Hombre,Accesorios,Nasua nasua,2020,C4 2020,"$122.201,13","5.473,0","28,39%","$34.686,94","$87.514,19"
China,Teléfono,Especializado,Hombre,Juguetes,Butorides striatus,2020,C4 2020,"$136.530,86","12.222,0","33,78%","$46.123,16","$90.407,70"
China,Especial,Especializado,Unisex,Lentes,unavailable,2020,C4 2020,"$174.638,63","2.201,0","24,68%","$43.109,22","$131.529,41"
China,MercadoLibre,Especializado,Mascotas,Lentes,Cygnus atratus,2020,C4 2020,"$169.770,83","6.829,0","36,05%","$61.201,96","$108.568,87"
China,Teléfono,De proximidad,Infantil,Joyas,Camelopardalis,2020,C4 2020,"$184.043,82","16.378,0","35,97%","$66.201,72","$117.842,10"
China,Mail,Mayorista,Adultos,Juguetes,Kobus defassa,2020,C4 2020,"$111.731,24","2.253,0","65,65%","$73.349,02","$38.382,22"
China,MercadoLibre,Grandes Almacenes,Adultos,Calzado,Colaptes campestroides,2020,C4 2020,"$139.628,58","17.480,0","63,66%","$88.882,89","$50.745,69"
China,Teléfono,De proximidad,Hombre,Lentes,Limnocorax flavirostra,2020,C4 2020,"$145.569,57","3.108,0","34,69%","$50.500,21","$95.069,36"
China,Representante,De proximidad,Hombre,Lentes,Cygnus atratus,2020,C4 2020,"$160.910,70","13.861,0","57,01%","$91.740,04","$69.170,66"
China,MercadoLibre,De proximidad,Infantil,Calzado,Oreamnos americanus,2020,C4 2020,"$150.555,95","3.658,0","49,73%","$74.874,81","$75.681,14"
China,Website,Grandes Almacenes,Infantil,Lentes,Theropithecus gelada,2020,C4 2020,"$128.264,18","4.905,0","65,52%","$84.035,60","$44.228,58"
China,Mail,Especializado,Hombre,Joyas,Chelodina longicollis,2020,C4 2020,"$179.832,41","5.061,0","59,19%","$106.439,78","$73.392,63"
China,MercadoLibre,Mayorista,Unisex,Accesorios,Lamprotornis nitens,2020,C4 2020,"$102.483,54","1.898,0","24,92%","$25.543,39","$76.940,15"
China,Teléfono,Mayorista,Mujer,Juguetes,Isoodon obesulus,2020,C4 2020,"$131.561,62","7.708,0","39,76%","$52.309,08","$79.252,54"
China,MercadoLibre,Mayorista,Mujer,Vestimenta,Naja haje,2020,C4 2020,"$106.931,65","16.485,0","43,25%","$46.247,66","$60.683,99"
China,Especial,Hipermercado,Adultos,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$109.152,76","13.662,0","58,58%","$63.937,42","$45.215,34"
China,Representante,Mayorista,Mujer,Accesorios,Lamprotornis nitens,2020,C4 2020,"$91.711,77","9.826,0","40,82%","$37.437,17","$54.274,60"
China,MercadoLibre,Especializado,Unisex,Juguetes,Dusicyon thous,2020,C4 2020,"$185.542,19","7.934,0","53,03%","$98.400,88","$87.141,31"
China,Especial,Grandes Almacenes,Unisex,Calzado,Dasyurus maculatus,2020,C4 2020,"$126.847,93","6.759,0","67,64%","$85.800,66","$41.047,27"
China,MercadoLibre,Hipermercado,Mascotas,Juguetes,Butorides striatus,2020,C4 2020,"$93.628,85","8.900,0","71,35%","$66.804,34","$26.824,51"
China,Representante,De proximidad,Hombre,Lentes,Amphibolurus barbatus,2020,C4 2020,"$148.716,53","9.876,0","29,57%","$43.971,90","$104.744,63"
China,Website,Grandes Almacenes,Infantil,Calzado,Ovis canadensis,2020,C4 2020,"$139.463,48","9.329,0","60,84%","$84.847,14","$54.616,34"
China,MercadoLibre,De proximidad,Unisex,Calzado,Dusicyon thous,2020,C4 2020,"$142.306,32","5.451,0","63,21%","$89.950,16","$52.356,16"
China,Website,De proximidad,Adultos,Joyas,Bassariscus astutus,2020,C4 2020,"$136.674,00","16.421,0","62,47%","$85.386,17","$51.287,83"
China,Mail,Mayorista,Hombre,Vestimenta,Geococcyx californianus,2020,C4 2020,"$173.920,95","3.059,0","60,11%","$104.539,36","$69.381,59"
China,Mail,Grandes Almacenes,Unisex,Accesorios,Sus scrofa,2020,C4 2020,"$105.941,87","7.671,0","31,83%","$33.719,44","$72.222,43"
China,Representante,Grandes Almacenes,Mujer,Vestimenta,Diomedea irrorata,2020,C4 2020,"$104.790,49","8.165,0","68,56%","$71.848,12","$32.942,37"
China,Website,Hipermercado,Mascotas,Lentes,Mazama gouazoubira,2020,C4 2020,"$180.563,40","7.070,0","44,66%","$80.645,07","$99.918,33"
China,Especial,Especializado,Adultos,Accesorios,Phalacrocorax brasilianus,2020,C4 2020,"$150.255,78","1.299,0","28,50%","$42.829,79","$107.425,99"
China,Representante,Grandes Almacenes,Adultos,Lentes,Mazama gouazoubira,2020,C4 2020,"$166.742,96","1.471,0","26,77%","$44.635,08","$122.107,88"
China,Teléfono,De proximidad,Adultos,Juguetes,Spermophilus tridecemlineatus,2020,C4 2020,"$133.269,09","4.555,0","27,01%","$35.992,32","$97.276,77"
China,Teléfono,Grandes Almacenes,Infantil,Calzado,Dasyurus maculatus,2020,C4 2020,"$139.632,00","14.550,0","54,98%","$76.768,25","$62.863,75"
China,Especial,Mayorista,Infantil,Vestimenta,Crax sp.,2020,C4 2020,"$169.976,54","16.462,0","45,82%","$77.883,46","$92.093,08"
China,Teléfono,Hipermercado,Mascotas,Lentes,Lycaon pictus,2020,C4 2020,"$168.009,30","14.687,0","36,79%","$61.815,04","$106.194,26"
China,Website,Especializado,Unisex,Lentes,Equus hemionus,2020,C4 2020,"$185.468,43","949,0","36,52%","$67.742,24","$117.726,19"
China,Teléfono,Mayorista,Adultos,Calzado,Ardea cinerea,2020,C4 2020,"$141.063,87","8.426,0","63,69%","$89.850,20","$51.213,67"
China,Mail,Hipermercado,Hombre,Juguetes,Chordeiles minor,2020,C4 2020,"$130.118,30","14.138,0","66,72%","$86.811,11","$43.307,19"
China,MercadoLibre,Grandes Almacenes,Infantil,Accesorios,Genetta genetta,2020,C4 2020,"$99.576,29","5.605,0","39,26%","$39.091,78","$60.484,51"
China,MercadoLibre,Mayorista,Hombre,Lentes,Equus hemionus,2020,C4 2020,"$168.513,25","15.314,0","45,50%","$76.665,86","$91.847,39"
China,Mail,Mayorista,Infantil,Calzado,Camelus dromedarius,2020,C4 2020,"$164.275,74","8.498,0","34,11%","$56.032,56","$108.243,18"
China,Website,Grandes Almacenes,Unisex,Lentes,Phalacrocorax carbo,2020,C4 2020,"$91.068,00","12.184,0","34,40%","$31.328,55","$59.739,45"
China,Website,Grandes Almacenes,Infantil,Vestimenta,Phylurus milli,2020,C4 2020,"$124.722,46","11.356,0","43,26%","$53.955,21","$70.767,25"
China,Mail,De proximidad,Hombre,Joyas,Camelopardalis,2020,C4 2020,"$122.879,79","1.197,0","37,44%","$46.001,89","$76.877,90"
China,Especial,Especializado,Infantil,Calzado,Zosterops pallidus,2020,C4 2020,"$144.193,53","13.740,0","27,57%","$39.753,13","$104.440,40"
China,Representante,Especializado,Adultos,Juguetes,Spermophilus tridecemlineatus,2020,C4 2020,"$177.759,86","5.534,0","61,29%","$108.953,50","$68.806,36"
China,Especial,Hipermercado,Infantil,Joyas,Ammospermophilus nelsoni,2020,C4 2020,"$111.897,62","6.026,0","35,29%","$39.492,51","$72.405,11"
China,Website,Mayorista,Hombre,Calzado,Camelus dromedarius,2020,C4 2020,"$93.289,38","7.688,0","59,43%","$55.442,24","$37.847,14"
China,MercadoLibre,De proximidad,Infantil,Calzado,Dusicyon thous,2020,C4 2020,"$152.528,20","16.723,0","47,73%","$72.804,20","$79.724,00"
China,MercadoLibre,De proximidad,Unisex,Juguetes,Anitibyx armatus,2020,C4 2020,"$125.919,91","16.795,0","33,41%","$42.069,03","$83.850,88"
China,Teléfono,Hipermercado,Adultos,Accesorios,Zosterops pallidus,2020,C4 2020,"$166.466,54","17.369,0","75,23%","$125.228,35","$41.238,19"
China,Website,Hipermercado,Adultos,Accesorios,Phalacrocorax brasilianus,2020,C4 2020,"$155.143,54","3.487,0","54,35%","$84.315,20","$70.828,34"
China,Teléfono,De proximidad,Hombre,Juguetes,Canis aureus,2020,C4 2020,"$126.353,72","13.267,0","36,00%","$45.486,97","$80.866,75"
China,MercadoLibre,Mayorista,Mascotas,Lentes,Corvus albus,2020,C4 2020,"$152.425,40","7.113,0","71,55%","$109.059,72","$43.365,68"
China,Especial,Especializado,Mascotas,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$147.417,80","14.313,0","67,58%","$99.620,68","$47.797,12"
